,period,PAPR_NONOPEC,PAPR_OPEC,PATC_OECD,PATC_NON_OECD,COPRPUS,CORIPUS,PASC_OECD_T3,COPS_OPEC,COPC_OPEC,T3_STCHANGE_OOECD,T3_STCHANGE_NOECD,WTISPLC,Global Inflation,U.S. Unemployment,U.S. Interest Rate,EU Unemployment,EU Interest Rate,Current Account Balance,"Gross Domestic Product, Current Prices",Political Stability Index IRN,Political Stability Index IRQ,Political Stability Index KWT,Political Stability Index QAT,Political Stability Index SAU,Political Stability Index ARE,Political Stability Index USA,Political Stability Index RUS,Political Stability Index CAN,Political Stability Index CHN,Political Stability Index MEX,Political Stability Index VEN,Political Stability Index BRA,Political Stability Index NGA,Political Stability Index NLD,Political Stability Index NOR,Political Stability Index KAZ,Political Stability Index AGO,Political Stability Index DZA,Political Stability Index COL,Political Stability Index GAB,Political Stability Index OMN,Political Stability Index EGY,Political Stability Index GNQ,Political Stability Index LBR,Political Stability Index LBN,Political Stability Index LCA,Political Stability Index LBY,Political Stability Index MYS,Political Stability Index SYR,Political Stability Index SDN,Political Stability Index TKM,Political Stability Index TTO,Political Stability Index TUN,Political Stability Index UZB,Political Stability Index YEM
60,2005-01-01,51.84444094,32.766443,50.62352163,33.79357027,5.446159,15.254225,2590.245,1.11,29.823197,-1.056419355,0.419433772,46.84,191.6,5.3,2.28,9.1,2.0771,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
61,2005-02-01,52.11893514,32.887686,52.2940454,34.28206891,5.501359,15.142,2574.258,1.11,29.916292,1.035,1.082207457,47.97,192.4,5.4,2.5,9.03333333333333,2.0585,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
62,2005-03-01,52.08475358,33.046153,51.97510846,34.12674449,5.600835,15.214225,2555.539,1.06,30.050681,0.342129032,0.56507541,54.31,193.1,5.2,2.63,9.03333333333333,2.0567,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
63,2005-04-01,52.36870033,33.22236,49.19026314,33.95943041,5.562827,15.493533,2597.164,0.91,30.007578,-0.132366667,-0.92953345,53.04,193.7,5.2,2.79,9.1,2.0757,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
64,2005-05-01,52.7864249,33.094697,48.67473921,33.66684135,5.596478,15.905258,2677.273,1.11,30.066666,-1.754322581,-0.88899296,49.83,193.6,5.1,3.0,9.03333333333333,2.07,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
65,2005-06-01,52.14463933,33.245983,50.40593897,35.31180245,5.442097,16.401433,2630.946,1.1,30.187941,1.792133333,-1.135114249,56.26,193.7,5.0,3.04,9.03333333333333,2.0623,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
66,2005-07-01,51.58966974,33.465115,49.46212366,34.21782549,5.253345,15.850225,2672.902,1.0,30.293214,-1.312258065,0.056422469,58.7,194.9,5.0,3.26,8.93333333333333,2.0729,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
67,2005-08-01,51.93436932,33.370564,51.25220198,34.33503909,5.198472,15.664064,2637.342,0.93,30.117775,0.206774194,-0.803014832,64.97,196.1,4.9,3.5,9.03333333333333,2.0609,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
68,2005-09-01,50.94423933,33.670331,49.77069994,34.45715518,6.268391,13.985766,2647.709,0.88,30.362521,-0.498966667,-0.276715216,65.57,198.8,5.0,3.62,9.03333333333333,2.0941,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
69,2005-10-01,51.2141329,33.347619,48.75988724,33.42706637,6.268391,13.646096,2698.677,0.98,30.155285,-0.985,-1.002314424,62.37,199.1,5.0,3.78,8.83333333333334,2.0671,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
70,2005-11-01,52.15644067,33.255333,51.13712343,33.85552881,4.856946,15.0322,2683.314,0.98,30.069444,0.934133333,-0.918154765,58.3,198.1,5.0,4.0,9.03333333333333,2.0859,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
71,2005-12-01,51.96431371,33.159839,52.87561752,34.19015686,4.98808,15.045516,2608.581,0.98,29.968278,1.420322581,-0.504152524,59.43,198.1,4.9,4.16,9.03333333333333,2.2757,50.142,47856.72,-0.782738864421844,-2.68864846229553,0.253690272569656,1.0276792049408,-0.240614011883736,0.875413298606873,-0.0605432577431202,-1.2677013874054,0.828725039958954,-0.501756608486176,-0.445820868015289,-1.24433243274689,-0.263379752635956,-1.6665004491806,0.98810088634491,1.29527723789215,0.190631836652756,-0.885178327560425,-0.913666009902954,-2.05794286727905,0.325625747442245,0.946494877338409,-0.629358649253845,-0.386098802089691,-1.35790872573853,-0.999740839004517,1.00011491775513,0.448557078838348,0.566449165344238,-0.461608588695526,-1.97329592704773,0.0727133899927139,-0.121956370770931,0.0242274515330791,-1.95789563655853,-1.43667340278625
72,2006-01-01,52.2254111,32.844743,50.78208863,33.90806547,5.047728,14.804935,2646.736,1.09,29.7632,-0.713096774,0.81577419,65.51,199.3,4.7,4.29,8.6,2.3264,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
73,2006-02-01,52.24226657,32.888543,51.84421188,35.66632567,5.03193,14.580535,2650.951,1.04,29.752,0.034107143,2.577085114,61.63,199.4,4.8,4.49,9.03333333333333,2.3495,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
74,2006-03-01,51.97765677,32.749543,51.63460573,35.14104465,5.027168,14.581838,2604.833,1.215,29.777,0.537709677,0.602224797,62.9,199.7,4.7,4.59,9.03333333333333,2.52,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
75,2006-04-01,52.29204033,32.756543,48.36972791,34.89806333,5.081652,14.9277,2632.474,1.215,29.78,-0.6738,-0.798325427,69.69,200.7,4.7,4.79,8.33333333333334,2.6283,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
76,2006-05-01,52.30812787,32.534543,48.78597039,35.35611631,5.150561,15.516258,2681.801,1.405,29.748,-0.869741935,0.913609374,70.94,201.3,4.6,4.94,9.03333333333333,2.5768,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
77,2006-06-01,51.94678667,32.887543,50.26508346,35.59388222,5.162796,15.843066,2670.424,1.47,30.091,0.582466667,0.620302679,70.96,201.8,4.6,4.99,9.03333333333333,2.6977,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
78,2006-07-01,53.09585568,33.072543,49.59365379,35.10555893,5.094173,15.70229,2722.339,1.26,30.026,-1.215677419,0.205426939,74.41,202.9,4.7,5.24,8.13333333333333,2.8138,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
79,2006-08-01,52.80286645,33.174543,50.57758972,36.05509252,5.039729,15.792451,2752.213,1.26,30.128,-0.324129032,1.618788916,73.05,203.8,4.7,5.25,9.03333333333333,2.9683,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
80,2006-09-01,52.61293067,32.850543,49.81763281,36.17969446,5.03085,15.739033,2783.019,1.53,30.079,-0.283133333,1.560620274,63.87,202.8,4.5,5.25,9.03333333333333,3.0410000000000004,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
81,2006-10-01,53.0026901,32.717543,50.30095929,36.05388988,5.108156,15.007935,2765.091,1.73,30.111,0.030032258,0.081067683,58.88,201.9,4.4,5.25,7.9,3.2782,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
82,2006-11-01,52.89673733,32.288543,51.10016543,35.94947614,5.064209,15.008733,2734.947,2.01,29.951,0.209266667,0.859561234,59.37,202.0,4.5,5.25,9.03333333333333,3.3277,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
83,2006-12-01,52.75256829,32.183543,51.0463331,35.38829879,5.186066,15.353741,2688.89,2.11,29.946,0.65583871,0.012810917,62.03,203.1,4.4,5.24,9.03333333333333,3.5011,176.896,51832.967,-1.04084002971649,-2.82640218734741,0.412733107805252,0.926921546459198,-0.522423803806305,0.923421084880829,0.49083548784256,-0.908794343471527,1.03495657444,-0.540030121803284,-0.636888444423676,-1.25286757946014,-0.294911116361618,-2.03407764434814,0.902736186981201,1.25270569324493,0.207937806844711,-0.539453446865082,-1.1264134645462,-1.90479671955109,0.220006227493286,0.841323614120483,-0.837807655334473,0.168790400028229,-1.32684123516083,-1.8038626909256,0.860106229782104,0.358128875494003,0.288379698991776,-0.278217822313309,-2.13907742500305,-0.244654402136803,-0.237762182950974,0.20851244032383,-1.78465950489044,-1.34531164169312
84,2007-01-01,52.76100355,31.953318,49.90797379,36.59090821,5.107808,14.991581,2693.382,2.19,29.605,-0.023612903,1.929463675,54.57,203.437,4.6,5.25,7.5,3.5632,215.571,58504.905,-0.931640446186066,-2.77105069160461,0.62064391374588,0.952527701854706,-0.467305243015289,0.975391387939453,0.374478042125702,-0.863382518291473,1.00701069831848,-0.500553727149963,-0.729851603507996,-1.2296701669693,-0.3579480946064,-2.01405644416809,0.778468787670136,1.14555251598358,0.647996783256531,-0.666658759117126,-1.15058553218842,-1.80652725696564,0.30284458398819,0.939814209938049,-0.552382111549377,0.256654739379883,-1.24483954906464,-2.11909532546997,0.617986261844635,0.747057616710663,0.193307161331177,-0.339876115322113,-2.36272478103638,0.277233392000198,-0.188574343919754,0.158262476325035,-1.36203336715698,-1.59425187110901
85,2007-02-01,53.10221614,31.879552,51.63676812,36.56032596,5.117898,14.435143,2629.067,2.41,29.878,0.23,0.918325931,59.26,204.226,4.5,5.26,9.03333333333333,3.5695,215.571,58504.905,-0.931640446186066,-2.77105069160461,0.62064391374588,0.952527701854706,-0.467305243015289,0.975391387939453,0.374478042125702,-0.863382518291473,1.00701069831848,-0.500553727149963,-0.729851603507996,-1.2296701669693,-0.3579480946064,-2.01405644416809,0.778468787670136,1.14555251598358,0.647996783256531,-0.666658759117126,-1.15058553218842,-1.80652725696564,0.30284458398819,0.939814209938049,-0.552382111549377,0.256654739379883,-1.24483954906464,-2.11909532546997,0.617986261844635,0.747057616710663,0.193307161331177,-0.339876115322113,-2.36272478103638,0.277233392000198,-0.188574343919754,0.158262476325035,-1.36203336715698,-1.59425187110901
86,2007-03-01,52.94865223,31.910065,50.52371426,37.10811656,5.119257,14.839968,2601.895,2.31,29.812,1.242,1.896532946,60.56,205.288,4.4,5.26,9.03333333333333,3.6909,215.571,58504.905,-0.931640446186066,-2.77105069160461,0.62064391374588,0.952527701854706,-0.467305243015289,0.975391387939453,0.374478042125702,-0.863382518291473,1.00701069831848,-0.500553727149963,-0.729851603507996,-1.2296701669693,-0.3579480946064,-2.01405644416809,0.778468787670136,1.14555251598358,0.647996783256531,-0.666658759117126,-1.15058553218842,-1.80652725696564,0.30284458398819,0.939814209938049,-0.552382111549377,0.256654739379883,-1.24483954906464,-2.11909532546997,0.617986261844635,0.747057616710663,0.193307161331177,-0.339876115322113,-2.36272478103638,0.277233392000198,-0.188574343919754,0.158262476325035,-1.36203336715698,-1.59425187110901
87,2007-04-01,53.20312667,32.078413,49.06861221,36.46035294,5.180232,15.045333,2628.405,2.31,29.986,-0.364933333,1.157425478,63.97,205.904,4.5,5.25,7.23333333333333,3.8195,215.571,58504.905,-0.931640446186066,-2.77105069160461,0.62064391374588,0.952527701854706,-0.467305243015289,0.975391387939453,0.374478042125702,-0.863382518291473,1.00701069831848,-0.500553727149963,-0.729851603507996,-1.2296701669693,-0.3579480946064,-2.01405644416809,0.778468787670136,1.14555251598358,0.647996783256531,-0.666658759117126,-1.15058553218842,-1.80652725696564,0.30284458398819,0.939814209938049,-0.552382111549377,0.256654739379883,-1.24483954906464,-2.11909532546997,0.617986261844635,0.747057616710663,0.193307161331177,-0.339876115322113,-2.36272478103638,0.277233392000198,-0.188574343919754,0.158262476325035,-1.36203336715698,-1.59425187110901
88,2007-05-01,53.0447981,31.892432,49.00348418,37.21043019,5.211217,15.380323,2674.635,2.31,29.800305,-0.554935484,2.796297172,63.46,206.755,4.4,5.25,9.03333333333333,3.7905,215.571,58504.905,-0.931640446186066,-2.77105069160461,0.62064391374588,0.952527701854706,-0.467305243015289,0.975391387939453,0.374478042125702,-0.863382518291473,1.00701069831848,-0.500553727149963,-0.729851603507996,-1.2296701669693,-0.3579480946064,-2.01405644416809,0.778468787670136,1.14555251598358,0.647996783256531,-0.666658759117126,-1.15058553218842,-1.80652725696564,0.30284458398819,0.939814209938049,-0.552382111549377,0.256654739379883,-1.24483954906464,-2.11909532546997,0.617986261844635,0.747057616710663,0.193307161331177,-0.339876115322113,-2.36272478103638,0.277233392000198,-0.188574343919754,0.158262476325035,-1.36203336715698,-1.59425187110901
89,2007-06-01,53.13921567,31.786723,49.61560903,37.86464155,5.075147,15.247733,2666.724,2.25,29.627305,0.4624,2.29061191,67.48,207.234,4.6,5.25,9.03333333333333,3.9557,215.571,58504.905,-0.931640446186066,-2.77105069160461,0.62064391374588,0.952527701854706,-0.467305243015289,0.975391387939453,0.374478042125702,-0.863382518291473,1.00701069831848,-0.500553727149963,-0.729851603507996,-1.2296701669693,-0.3579480946064,-2.01405644416809,0.778468787670136,1.14555251598358,0.647996783256531,-0.666658759117126,-1.15058553218842,-1.80652725696564,0.30284458398819,0.939814209938049,-0.552382111549377,0.256654739379883,-1.24483954906464,-2.11909532546997,0.617986261844635,0.747057616710663,0.193307161331177,-0.339876115322113,-2.36272478103638,0.277233392000198,-0.188574343919754,0.158262476325035,-1.36203336715698,-1.59425187110901
90,2007-07-01,53.37344016,32.033165,49.74102465,37.7605161,5.037919,15.671194,2682.021,2.205,29.828305,-0.372709677,2.588387203,74.18,207.603,4.7,5.26,7.13333333333333,4.0632,215.571,58504.905,-0.931640446186066,-2.77105069160461,0.62064391374588,0.952527701854706,-0.467305243015289,0.975391387939453,0.374478042125702,-0.863382518291473,1.00701069831848,-0.500553727149963,-0.729851603507996,-1.2296701669693,-0.3579480946064,-2.01405644416809,0.778468787670136,1.14555251598358,0.647996783256531,-0.666658759117126,-1.15058553218842,-1.80652725696564,0.30284458398819,0.939814209938049,-0.552382111549377,0.256654739379883,-1.24483954906464,-2.11909532546997,0.617986261844635,0.747057616710663,0.193307161331177,-0.339876115322113,-2.36272478103638,0.277233392000198,-0.188574343919754,0.158262476325035,-1.36203336715698,-1.59425187110901
91,2007-08-01,52.58804532,32.005923,50.20320513,36.95842532,4.969682,15.685226,2664.079,2.1,29.696305,0.004548387,1.994275022,72.39,207.667,4.6,5.02,9.03333333333333,4.0474,215.571,58504.905,-0.931640446186066,-2.77105069160461,0.62064391374588,0.952527701854706,-0.467305243015289,0.975391387939453,0.374478042125702,-0.863382518291473,1.00701069831848,-0.500553727149963,-0.729851603507996,-1.2296701669693,-0.3579480946064,-2.01405644416809,0.778468787670136,1.14555251598358,0.647996783256531,-0.666658759117126,-1.15058553218842,-1.80652725696564,0.30284458398819,0.939814209938049,-0.552382111549377,0.256654739379883,-1.24483954906464,-2.11909532546997,0.617986261844635,0.747057616710663,0.193307161331177,-0.339876115322113,-2.36272478103638,0.277233392000198,-0.188574343919754,0.158262476325035,-1.36203336715698,-1.59425187110901
